3.5851,-0.44674,2
-2.5732,1.1639,3
-6.2969,-0.26757,1
-0.62896,0.95515,2
0.56526,0.89418,3
-0.92421,0.041357,3
1.5114,1.4641,1
-1.0652,-0.14417,2
-2.5975,-3.7897,3
0.60753,-0.39037,2
0.66267,-0.286,3
0.49684,-1.3712,1
1.6559,3.4595,3
-2.2568,-0.19422,2
-3.345,-5.3876,1
-2.4521,-0.079798,3
-3.6221,-1.9265,1
2.1719,0.60987,3
1.7576,1.9464,2
-3.511,-0.55258,1
-1.2266,2.0986,1
0.21542,-3.505,1
1.0279,0.37641,2
-6.4856,-1.51,1
0.83594,-1.6778,1
-1.0893,-3.8324,1
-2.9345,-0.56592,2
2.6692,3.3456,3
-2.0633,-1.9494,2
1.2256,0.15908,1
2.3891,4.5497,2
1.5189,-2.6713,2
-1.4392,-3.5522,2
0.33421,0.30284,3
2.7588,0.562,3
-4.5062,0.46387,3
-5.2184,0.20213,1
0.41146,-0.62231,1
-0.58957,1.0546,2
-4.4986,-5.196,1
2.4283,1.6982,2
1.1149,0.45574,1
-1.5721,1.9301,2
1.0804,1.998,2
-2.3866,-4.0201,1
4.8798,2.2642,3
1.7156,-0.50016,3
0.19325,2.653,2
1.3019,5.0629,1
-2.6201,-1.1907,2
-0.23526,-2.1866,3
-0.91727,-0.42597,2
0.81404,-2.3836,3
-2.9949,1.7097,2
1.4789,-1.9197,3
-0.8308,-1.2984,1
1.5783,1.7473,2
-3.8738,-0.3582,1
-3.1454,-1.0715,1
-0.18538,0.58132,3
0.34612,-0.31136,3
-0.92267,0.59987,3
4.8187,0.67193,3
1.49,2.5367,1
-1.4332,-1.8552,2
0.39987,-2.0723,2
-1.8871,-0.47047,2
-2.4269,1.3373,3
4.6751,1.932,3
-1.4918,2.8838,3
-1.446,5.8784,2
-0.61703,-0.96728,3
-1.1407,-2.8808,2
-0.44197,1.2278,1
-1.1074,-1.7376,1
-1.4515,0.74253,1
-3.2353,4.836,2
-0.77515,-2.5754,1
-3.6531,-3.4575,1
0.70309,-0.28559,2
2.1192,0.76345,1
-2.157,1.5736,2
0.82474,0.80846,3
-0.53557,-3.1566,1
-2.3107,0.22917,2
0.1412,-2.6082,1
-6.0262,-1.8204,1
1.2738,-0.74381,2
-5.07,-1.5539,3
3.226,6.2926,3
-2.476,-1.8324,1
-2.0906,-0.56002,2
-0.39295,-1.2431,1
-0.91912,-2.9928,1
2.96,0.38338,2
2.9227,0.44706,3
-0.17868,1.7391,3
-1.0726,-1.1175,1
-2.2004,-2.0468,1
-0.99514,0.88634,3
-3.5172,-1.1937,1
1.733,0.30156,3
-0.67608,2.5645,1
-2.0983,-1.0217,1
1.593,-0.08592,3
2.4344,0.19444,2
-0.36315,-3.5523,2
-2.0133,1.0259,3
-1.702,1.0202,1
1.9082,0.33225,1
0.82106,-0.14471,2
1.9049,0.41354,3
2.9087,-0.62656,2
1.7484,7.1254,2
-1.5591,-0.80055,1
-1.5226,-1.5801,1
