-2.1298,-3.584,1
4.5257,0.7021,3
-0.57343,1.4945,3
-0.77362,1.4536,2
-0.37482,-2.1992,3
-1.151,-1.9236,1
2.4235,3.457,3
-0.016626,3.1293,3
1.1885,3.901,3
-2.7411,0.95515,3
-3.7514,-3.8849,3
-1.6447,-2.5669,3
2.3456,-0.83433,3
1.1046,0.41497,3
0.39052,-0.27437,3
-0.99429,1.746,3
1.5971,4.9644,3
2.8555,1.3072,3
3.2493,3.0444,3
3.3042,2.3156,3
0.92055,2.7119,3
-0.024199,-2.6393,3
-0.54144,3.3237,3
1.9198,0.77394,3
-2.4855,-1.8097,3
6.4903,0.64566,3
1.1027,1.0223,3
-0.9794,-2.7727,3
0.23094,-1.2947,3
-1.0286,0.58574,3
0.50002,0.0062204,3
3.2749,0.69122,3
3.8238,0.18539,1
1.9166,1.8427,3
-1.1119,-1.3322,2
2.794,2.4569,3
0.066131,0.62026,3
-0.84208,-1.9446,3
4.4079,0.94879,3
-2.4322,-3.1834,2
-3.0946,-0.80867,1
-1.0055,1.5387,1
-0.028356,1.0352,3
-5.0483,-0.89134,3
-1.0494,-2.4924,3
1.2875,2.0388,3
-2.4613,-2.3166,3
3.563,-2.2104,3
-1.5446,3.6738,3
1.5191,3.4096,3
-0.63747,2.2342,3
2.286,3.2273,3
6.0354,1.1108,3
3.1902,0.34639,3
-0.68033,-1.1209,3
4.9068,1.7516,3
0.36539,-4.6431,3
3.8331,-0.95351,2
1.0148,-0.064438,3
0.77208,3.1338,3
2.237,2.1426,3
2.7533,4.5417,3
-0.32657,1.2385,1
0.29746,-0.37254,3
1.1194,0.091999,3
0.44829,3.8759,3
1.0468,2.9027,3
-1.7433,3.0183,3
2.5385,3.8275,3
5.565,3.3355,3
-1.3978,1.2142,3
-3.0763,-0.29411,3
2.3295,0.58655,3
0.55664,1.623,3
2.2134,0.20479,3
-0.17601,1.3742,3
0.68445,2.4422,3
2.6554,3.4423,3
-0.50992,0.59407,3
1.2069,1.7747,3
3.0955,2.3569,2
3.7855,-0.13714,3
-1.6621,-3.9013,3
-0.81069,2.8421,3
3.1034,1.5312,3
2.1622,2.3909,3
-0.13399,-0.9663,3
-5.1635,2.9266,3
2.4131,5.5392,3
0.56611,-1.0485,2
3.8974,1.4743,3
-3.7868,-1.0554,3
1.5601,-3.6603,2
0.27441,-0.58658,3
3.4719,1.9402,3
-1.3139,0.32916,3
0.65201,0.6593,3
-0.67959,0.18752,3
0.57677,3.6568,3
4.9061,2.0384,3
