1.2199,2.2796,3
5.3362,5.8588,3
5.8107,4.4882,3
3.3299,5.2182,3
4.1632,1.2069,3
3.0087,3.7271,3
4.7464,5.6833,3
5.9437,6.9769,3
5.2602,7.8672,3
4.2581,5.5858,3
5.8598,8.1077,3
-5.391,-1.5933,1
6.6211,5.1581,3
2.7893,4.5767,3
8.7771,3.77,3
8.099,2.0563,3
6.3067,2.9002,3
2.9396,-0.60233,3
1.3271,5.1987,3
-0.88371,-1.2525,3
8.2703,3.4652,3
1.2602,-0.25253,2
5.0949,5.0072,3
4.3488,3.3965,3
-1.6037,3.4634,3
2.1494,3.8489,2
10.409,3.9563,3
1.8938,4.4478,3
3.2891,5.6425,3
3.0373,7.7672,3
2.3463,1.7029,3
6.2271,0.14153,3
4.955,7.0139,3
3.2244,5.8153,3
0.61522,5.5861,3
-6.2659,-4.9229,1
4.7354,0.38782,3
7.5382,7.0818,3
4.6855,4.8823,3
7.8075,3.9492,3
1.3863,3.0109,3
2.6478,2.3578,3
4.8593,0.54034,3
4.9056,1.244,3
2.6996,2.7516,3
4.4037,8.2003,3
5.7245,2.0646,3
7.0519,6.6472,3
5.4155,8.1933,3
2.9189,2.5567,2
-4.5033,-3.9705,1
1.373,2.5258,3
2.7987,2.3677,3
3.3007,-1.3392,3
2.7276,0.016072,3
4.332,3.8982,3
5.1602,1.688,3
4.5712,5.162,3
2.3094,5.5954,3
0.30776,4.3506,3
2.278,3.3608,3
5.6822,6.0011,3
3.0522,3.6118,3
1.0782,2.1496,3
-3.1799,-3.9734,1
4.5142,4.7268,3
8.0532,7.5256,3
5.9625,-0.37815,3
4.062,3.6844,3
7.6279,5.4741,3
1.6417,2.1697,3
9.2389,2.7501,3
4.1651,1.6639,3
0.57801,2.7384,3
2.4177,-0.41253,2
-0.03663,3.1103,2
6.5803,3.4806,3
2.2575,4.3346,3
7.3786,4.7024,3
4.3246,6.4824,3
4.4023,5.6174,3
6.5155,7.0484,3
1.5896,2.044,3
-1.581,-3.6681,1
2.7863,2.2081,3
0.81778,-4.3162,2
-4.3664,-3.6063,1
6.313,5.6003,3
