-3.0151,-3.8315,3
1.3947,0.63416,3
-5.4864,-3.2363,3
1.1382,-1.7574,1
2.4174,-3.1195,2
5.3463,1.0321,2
0.13323,-2.4757,3
3.2478,5.6932,2
-4.4302,-3.6512,1
-4.3001,-2.1809,2
0.40003,-2.2606,1
1.3252,-0.58063,1
-3.1828,-2.9168,1
-1.6959,-3.8739,1
1.2261,1.7567,2
-1.0095,1.3708,1
-0.39468,-2.7613,1
0.2112,0.51233,3
2.8397,4.5968,3
-2.1464,1.005,3
0.06235,-0.38678,1
0.79945,-0.92558,1
0.67491,-0.43548,3
-2.729,-2.7959,2
-0.80189,2.5156,2
-1.0279,0.34806,1
-0.81651,0.050884,1
-2.3772,-1.698,3
-1.0244,-0.85232,1
4.1184,4.8502,1
1.9236,-2.9259,3
-2.4655,-0.91287,1
-2.6653,-4.3719,1
-0.97297,-0.23164,2
-1.622,-0.98129,1
2.1785,-2.8467,3
-0.080753,0.20334,3
-4.8875,-2.0687,1
-0.19927,1.1986,3
-2.8918,-0.36265,1
4.1579,2.3865,2
-1.2509,0.70983,1
-0.66913,1.8059,2
2.1576,0.90191,3
3.2109,-4.7984,3
3.9494,-0.83318,3
-0.43899,1.5354,2
1.6188,4.9221,3
0.52219,-1.5598,1
1.044,2.6549,3
3.3009,3.2492,2
-0.017495,2.2406,3
3.6349,1.9586,2
1.388,-1.4558,1
-0.032149,1.0313,3
-1.7192,-3.8663,2
1.1839,1.5889,3
-4.1038,0.097199,3
-6.704,1.2496,1
-0.10647,2.5966,3
-1.464,-0.9419,1
1.0669,2.1439,3
-0.22191,1.4994,2
3.2271,1.0502,3
-3.1338,0.18584,2
-0.097428,0.25126,3
0.069862,0.75126,1
2.1338,-1.3225,2
1.1144,-0.19645,2
-2.1457,-1.6556,1
-1.3632,-0.36058,2
-2.2658,0.099596,2
2.4865,0.095784,2
1.4583,0.4771,2
0.48838,-1.6357,3
2.5299,0.56195,2
3.475,0.80492,3
1.8309,0.46818,2
-3.3401,-1.983,1
-1.8878,1.7039,1
0.63528,-0.1764,2
2.0241,0.14001,2
-3.7417,-2.7749,2
1.1263,1.1935,2
0.5856,-1.7681,1
1.1033,-3.1071,2
-1.2951,2.5061,2
2.7665,-1.8122,1
-1.1609,0.27339,3
0.0067924,-0.69764,2
2.3595,3.1499,3
-0.42228,-2.026,1
0.15943,-1.4511,1
-3.7078,-1.9557,1
1.7326,-0.19378,3
-0.74504,-1.4219,1
0.57135,1.7832,3
1.3251,-0.44586,2
0.48639,-2.0112,2
0.91998,-0.13954,3
-1.928,4.6368,3
0.69678,2.7756,1
2.7497,2.6968,3
-1.2623,-4.0857,1
1.5906,1.0741,2
1.3476,2.7401,1
-1.7213,-1.8922,1
3.5446,8.1836,3
3.5234,-1.4587,2
1.6576,2.6169,2
-0.21035,1.7961,3
4.5649,1.7795,3
-7.8322,-0.36318,2
2.3268,2.1391,2
-1.6605,-2.3861,1
-2.4251,4.2029,1
-1.1169,-2.0463,2
0.022478,-4.8217,2
3.3024,-3.2276,2
0.6408,-1.9753,1
-0.60298,0.8014,3
0.2833,-0.80108,1
-2.7885,-0.16423,1
0.06489,-3.0715,3
-1.875,-2.771,3
1.593,0.10827,3
-2.0408,2.2322,2
-2.2891,1.1573,1
0.044186,-1.1237,1
1.1776,-4.2946,1
-2.5177,-4.7501,1
-2.6853,-0.41494,1
-0.013469,2.3767,1
-0.25422,1.0449,2
-1.3627,0.010112,1
-0.55665,-0.69201,3
1.1036,3.9395,3
-0.90698,-2.1583,1
-2.7454,-0.002036,2
0.76658,-0.36379,2
1.4683,2.0906,3
0.95244,0.5715,1
-3.5185,1.1536,1
0.16856,0.98038,2
-1.0532,-4.0215,1
-1.7149,-2.5277,1
1.5225,-0.67109,2
-0.75363,-1.9528,3
4.0934,1.6743,3
1.7256,0.52234,1
-1.4218,-3.0835,1
-3.1334,-2.8085,1
2.5606,0.28034,2
-0.94646,-1.4379,3
-3.4386,-2.5954,1
1.2045,-5.2227,1
3.7278,4.8842,3
0.54667,1.4114,3
0.16413,-1.359,2
-2.6761,1.0641,1
0.44629,0.80111,2
-0.75343,-2.0985,3
3.8745,0.23819,3
-4.5063,-2.8175,2
-1.404,-1.3904,1
2.6414,-1.1128,2
0.78281,0.47809,3
2.2191,5.1512,3
-1.4721,-2.0449,1
2.3136,-1.4113,1
-1.4824,-1.4506,2
-2.1461,-5.0669,1
-1.0844,1.0816,2
-1.2691,-2.069,1
-2.7596,2.4104,2
-1.0182,-0.85659,1
0.51027,3.8271,3
2.9023,0.39248,3
2.0242,-3.1062,2
-0.96152,-3.3543,1
0.68285,0.62868,2
2.4596,0.80744,1
0.072348,-0.82639,2
-2.8027,0.10841,2
1.1666,1.1631,2
1.2836,-0.27392,3
0.12547,-2.636,1
-0.42406,-1.6747,1
1.1767,1.2821,1
-3.5435,-5.4132,1
1.3717,2.6021,3
2.3305,4.6308,3
-3.7071,-0.67201,1
-1.8286,-1.374,2
3.1589,0.1209,1
-0.17272,1.8764,2
0.72245,1.7291,1
4.386,-2.5167,2
0.91006,1.7148,2
-0.12219,-0.80492,1
-0.64732,-4.0319,1
4.025,5.8299,3
0.30344,0.24528,2
5.1329,4.1311,3
4.8307,2.26,3
5.1702,1.8457,3
-0.9014,-3.9043,2
2.5962,1.6102,3
-0.50197,0.27528,3
4.7613,1.5964,3
-1.8599,-1.1668,1
-0.21364,4.2812,3
-0.6801,-0.72,3
2.6172,-1.8537,1
0.85346,-1.0446,3
1.705,3.4458,2
-0.43966,1.7264,3
-2.2735,-0.44065,2
0.53395,3.204,3
1.284,2.9992,2
-1.4596,2.3778,1
-0.23904,2.0861,3
4.6346,1.5463,3
1.0619,0.89109,1
-0.43839,2.184,3
0.090519,0.99857,3
-1.4099,3.5984,2
-0.35869,1.1984,2
-1.3817,0.58566,1
1.0925,1.1267,1
2.4202,-1.513,1
1.5103,-0.67539,3
2.7895,4.8858,3
-1.0702,3.1886,3
-1.3474,0.063333,3
-3.7041,1.2192,1
4.983,-2.4843,2
7.4244,0.68978,3
-0.94855,-1.9933,1
0.17938,-3.3121,3
-3.8876,-7.1276,2
-4.3918,0.8786,1
-4.2433,-0.69043,1
0.86806,-1.8745,1
0.97152,-2.6143,2
3.0398,1.732,1
0.40302,-1.2095,1
0.75561,4.8773,3
4.4477,0.078048,3
-2.6835,-2.7435,2
1.8743,-2.0206,2
-0.6839,-0.0077867,1
0.10726,-0.55921,1
2.39,-5.2339,3
-3.0789,-3.0495,1
-0.036175,2.8252,2
0.90125,-2.1445,2
-3.3624,-1.8352,1
-3.1397,-3.5042,3
-1.1809,-1.3482,1
-2.7085,-3.6846,1
3.214,0.70582,3
-2.2268,-0.5093,3
-1.1129,-1.8972,1
1.0805,1.3768,3
1.4321,0.41764,3
2.4381,6.3549,3
0.26658,0.015279,2
-0.080722,0.53852,1
-2.8334,2.6731,2
0.18111,2.5254,1
3.0322,-0.77654,3
1.7944,-0.51519,1
1.9125,0.5433,3
2.6357,0.1685,2
3.2487,1.6661,3
-1.4694,-2.4179,3
-2.1072,-1.1691,2
0.044068,1.8548,3
1.7894,-0.92214,2
-0.57669,0.82457,2
2.2866,2.3423,2
3.1165,2.1059,3
-1.2466,2.523,2
-0.60679,0.4136,1
0.18392,0.97416,1
-2.3105,-2.429,2
1.8532,-2.164,3
-0.11258,-0.65006,1
-2.6651,-0.89313,1
2.6732,2.5759,1
6.6045,1.0788,3
-1.9608,-0.5173,3
1.4498,0.72021,3
1.3153,-0.6263,3
-3.2715,-3.9255,1
-1.0575,0.54779,3
2.0041,-0.89139,2
0.80547,-2.9771,1
-1.5441,-1.7122,2
0.23382,-2.6634,3
-2.0013,-1.8124,3
2.8438,3.5342,3
1.0426,-0.87368,1
-1.5251,-2.6037,2
1.6511,1.2217,3
2.0298,-3.7756,1
1.6496,0.42824,2
-0.64549,-4.1216,3
-1.5064,0.40238,2
-1.8083,-1.5377,2
-1.5315,1.2049,2
-1.1574,-0.11205,2
0.10617,-0.38546,3
-0.020951,-0.95145,2
-0.26204,0.9968,3
0.94535,-2.2378,1
-1.4506,0.37912,3
2.7522,2.0379,3
2.2333,1.5433,1
3.5216,2.2354,3
-0.63907,-0.26513,3
3.3822,2.7022,3
-0.65331,0.48338,1
-4.1699,2.7167,2
4.1227,2.3325,3
-2.9895,1.8621,2
-1.7363,0.72573,1
-0.12191,-1.9581,1
0.1595,1.2216,2
0.92437,-1.0593,2
4.797,-1.0098,2
-1.0025,-0.15232,2
0.42095,1.6854,2
-2.8434,-3.6598,1
-3.3367,2.5778,1
0.91454,-0.7328,2
2.9608,-2.4142,3
2.58,-0.42204,3
-0.59865,1.1479,1
-0.95021,2.6705,3
2.5028,-2.5586,1
2.2391,-1.108,2
1.4989,3.5017,2
-2.5049,0.20587,1
-1.3047,2.8796,2
1.5508,2.374,3
2.7001,1.7246,2
-0.96143,3.171,3
1.6349,1.3936,3
2.8754,-0.16361,3
3.0634,1.8595,3
-1.1313,-1.454,2
2.256,-2.8318,2
0.7392,2.5417,3
-1.651,-1.5698,2
3.0838,4.173,2
1.4668,1.7752,1
-0.26915,0.27254,2
4.8484,4.5266,3
-1.4104,-2.2084,1
0.93891,1.3502,3
3.5174,2.4742,3
-2.7545,-1.626,2
-0.39447,0.28096,1
1.1337,-0.57385,3
-1.5995,-2.9796,2
0.61354,-2.3055,2
-0.18744,2.4328,2
2.1316,2.3773,2
-0.91156,-1.1508,1
0.082119,-0.5163,3
-4.7149,-1.9284,2
-2.5286,-1.8683,1
-1.1565,-0.91572,1
-2.5718,-0.85847,1
0.32557,-0.60127,1
-1.9079,-0.0098902,2
1.9529,-0.84188,2
-1.9722,-1.6363,3
-2.3243,0.81025,3
-0.2114,-2.2875,1
-0.16725,0.82803,2
1.8515,-3.605,2
4.6961,0.47501,3
-3.4357,-1.9365,1
3.037,-2.7733,2
-5.7788,-1.9056,1
-3.3803,-6.5102,2
-0.70633,3.2762,3
-1.7868,-3.0428,1
-3.8028,-1.7644,2
0.53907,-2.5064,1
-2.7438,-0.15142,1
-4.0681,-5.8451,1
-1.8314,-1.8935,2
0.48893,0.009446,3
-0.11919,-0.41409,2
0.39468,-0.7874,2
3.8607,1.6312,3
3.1507,-0.88698,2
0.92338,5.9313,2
4.2235,0.16461,1
-1.9649,2.7213,3
-1.8606,-4.9086,2
-1.2343,1.0477,2
-4.5738,2.3688,3
-1.1617,0.71537,2
-0.038821,0.067536,3
-1.2271,-0.27493,3
-0.91034,0.76554,1
-6.433,1.1958,1
1.523,1.7404,3
0.97003,4.3638,3
